datetime,is_holiday,day_sin,day_cos,week_sin,week_cos,Tod_1h,Power_1h,Temperature,Humidity,fourier_base_midnight
2025-07-07 12:00:00,0,1.2246467991473532e-16,-1.0,0.9749279121818236,0.22252093395631445,37.27805555555556,128.96,35.3,52.0,
2025-07-07 13:00:00,0,-0.2588190451025208,-0.9659258262890683,0.9825664732332883,0.1859116071629145,37.00666666666667,136.721,33.8,59.0,
2025-07-07 14:00:00,0,-0.4999999999999997,-0.8660254037844388,0.9888308262251285,0.14904226617617464,37.76749999999999,144.883,33.6,60.0,
2025-07-07 15:00:00,0,-0.7071067811865471,-0.7071067811865479,0.9937122098932426,0.11196447610330791,35.949583333333344,125.627,33.5,59.0,
2025-07-07 16:00:00,0,-0.8660254037844384,-0.5000000000000004,0.9972037971811801,0.07473009358642439,36.68541666666666,141.632,33.2,58.0,
2025-07-07 17:00:00,0,-0.9659258262890683,-0.25881904510252063,0.9993007047883985,0.037391194276325826,35.82319444444445,82.678,32.6,61.0,
2025-07-07 18:00:00,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,34.95319444444444,132.804,31.5,63.0,
2025-07-07 19:00:00,0,-0.9659258262890684,0.2588190451025203,0.9993007047883986,-0.037391194276325486,33.01642857142857,94.007,30.7,66.0,
2025-07-07 20:00:00,0,-0.8660254037844386,0.5000000000000001,0.9972037971811801,-0.07473009358642405,30.89402777777778,88.888,29.3,73.0,
2025-07-07 21:00:00,0,-0.7071067811865477,0.7071067811865474,0.9937122098932426,-0.1119644761033078,30.02291666666667,64.66,28.6,75.0,
2025-07-07 22:00:00,0,-0.5000000000000004,0.8660254037844384,0.9888308262251285,-0.1490422661761743,29.653888888888893,0.0,28.0,78.0,
2025-07-07 23:00:00,0,-0.25881904510252157,0.9659258262890681,0.9825664732332883,-0.18591160716291458,29.032083333333333,0.0,27.6,80.0,
2025-07-08 00:00:00,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,28.832083333333337,0.0,27.1,82.0,
2025-07-08 01:00:00,0,0.25881904510252074,0.9659258262890683,0.9659258262890683,-0.25881904510252063,28.602499999999996,0.0,26.7,85.0,
2025-07-08 02:00:00,0,0.49999999999999994,0.8660254037844387,0.9555728057861407,-0.2947551744109042,28.300833333333337,0.0,26.3,87.0,
2025-07-08 03:00:00,0,0.7071067811865475,0.7071067811865476,0.9438833303083676,-0.330279061955167,28.214444444444442,0.0,27.2,83.0,
2025-07-08 04:00:00,0,0.8660254037844386,0.5000000000000001,0.9308737486442042,-0.3653410243663951,28.377916666666668,0.0,27.2,83.0,
2025-07-08 05:00:00,0,0.9659258262890683,0.25881904510252074,0.9165622558699762,-0.39989202431974097,28.113055555555555,0.0,27.4,82.0,
2025-07-08 06:00:00,0,1.0,6.123233995736766e-17,0.9009688679024191,-0.43388373911755806,27.922361111111112,0.0,27.5,81.0,
2025-07-08 07:00:00,0,0.9659258262890683,-0.25881904510252063,0.8841153935046098,-0.46726862827306204,28.522083333333338,0.0,27.5,83.0,
2025-07-08 08:00:00,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,29.63916666666666,167.313,29.5,75.0,
2025-07-08 09:00:00,0,0.7071067811865476,-0.7071067811865475,0.8467241992282842,-0.5320320765153365,30.752638888888892,139.144,29.4,71.0,
2025-07-08 10:00:00,0,0.49999999999999994,-0.8660254037844387,0.8262387743159948,-0.5633200580636221,33.73847222222222,158.348,31.4,63.0,
2025-07-08 11:00:00,0,0.258819045102521,-0.9659258262890682,0.8045977797666685,-0.5938201855735015,34.68875,87.249,32.1,60.0,
2025-07-08 12:00:00,0,1.2246467991473532e-16,-1.0,0.7818314824680299,-0.6234898018587335,33.25222222222222,157.86,32.2,60.0,
2025-07-08 13:00:00,0,-0.2588190451025208,-0.9659258262890683,0.7579717231454529,-0.6522874112781212,32.84777777777777,115.119,32.0,62.0,
2025-07-08 14:00:00,0,-0.4999999999999997,-0.8660254037844388,0.7330518718298265,-0.6801727377709192,32.78819444444445,116.217,32.2,65.0,
2025-07-08 15:00:00,0,-0.7071067811865471,-0.7071067811865479,0.7071067811865476,-0.7071067811865475,33.85069444444445,194.317,32.4,61.0,
2025-07-08 16:00:00,0,-0.8660254037844384,-0.5000000000000004,0.6801727377709194,-0.7330518718298263,34.55625,161.36,33.1,57.0,
2025-07-08 17:00:00,0,-0.9659258262890683,-0.25881904510252063,0.6522874112781213,-0.7579717231454528,34.887499999999996,97.82600000000001,33.0,56.0,
2025-07-08 18:00:00,0,-1.0,-1.8369701987210297e-16,0.6234898018587336,-0.7818314824680298,34.38041666666667,154.126,32.3,61.0,
2025-07-08 19:00:00,0,-0.9659258262890684,0.2588190451025203,0.5938201855735016,-0.8045977797666684,33.61375,127.106,31.9,58.0,
2025-07-08 20:00:00,0,-0.8660254037844386,0.5000000000000001,0.5633200580636218,-0.826238774315995,32.48930555555555,110.057,31.3,60.0,
2025-07-08 21:00:00,0,-0.7071067811865477,0.7071067811865474,0.5320320765153367,-0.8467241992282841,31.393888888888885,101.875,27.9,77.0,
2025-07-08 22:00:00,0,-0.5000000000000004,0.8660254037844384,0.5000000000000003,-0.8660254037844385,30.44333333333333,99.984,27.2,79.0,
2025-07-08 23:00:00,0,-0.25881904510252157,0.9659258262890681,0.4672686282730618,-0.8841153935046099,29.96236111111111,32.8,26.4,85.0,
2025-07-09 00:00:00,0,0.0,1.0,0.43388373911755823,-0.900968867902419,29.36083333333334,0.0,27.9,63.0,
2025-07-09 01:00:00,0,0.25881904510252074,0.9659258262890683,0.39989202431974136,-0.916562255869976,28.626388888888894,0.0,27.7,56.0,
2025-07-09 02:00:00,0,0.49999999999999994,0.8660254037844387,0.3653410243663948,-0.9308737486442044,28.297500000000007,0.0,27.5,59.0,
2025-07-09 03:00:00,0,0.7071067811865475,0.7071067811865476,0.3302790619551672,-0.9438833303083676,27.376111111111108,0.0,26.3,65.0,
2025-07-09 04:00:00,0,0.8660254037844386,0.5000000000000001,0.2947551744109046,-0.9555728057861406,26.751388888888894,0.0,26.0,68.0,
2025-07-09 05:00:00,0,0.9659258262890683,0.25881904510252074,0.258819045102521,-0.9659258262890682,26.32138888888889,0.0,25.1,74.0,
2025-07-09 06:00:00,0,1.0,6.123233995736766e-17,0.2225209339563145,-0.9749279121818236,26.06944444444445,0.0,25.5,72.0,
2025-07-09 07:00:00,0,0.9659258262890683,-0.25881904510252063,0.18591160716291455,-0.9825664732332883,27.011666666666663,0.0,26.9,68.0,
2025-07-09 08:00:00,0,0.8660254037844387,-0.4999999999999998,0.14904226617617472,-0.9888308262251285,28.235694444444444,135.498,27.7,63.0,
2025-07-09 09:00:00,0,0.7071067811865476,-0.7071067811865475,0.11196447610330798,-0.9937122098932426,29.654305555555545,150.875,28.9,57.0,
2025-07-09 10:00:00,0,0.49999999999999994,-0.8660254037844387,0.07473009358642467,-0.9972037971811801,31.436111111111106,125.708,30.2,50.0,
2025-07-09 11:00:00,0,0.258819045102521,-0.9659258262890682,0.037391194276325444,-0.9993007047883986,34.11388888888889,119.826,31.2,48.0,
2025-07-09 12:00:00,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,35.08208333333334,63.68,32.7,42.0,
