Timestamp,Power,Tod
2025-07-01 10:05:00,4.1266,32.3
2025-07-01 10:10:00,4.0718000000000005,32.3
2025-07-01 10:15:00,3.6229999999999998,32.3
2025-07-01 10:20:00,4.2974000000000006,32.3
2025-07-01 10:25:00,4.1842,29.7
2025-07-01 10:30:00,3.4631999999999996,29.7
2025-07-01 10:35:00,3.3728000000000002,29.7
2025-07-01 10:40:00,3.159,30.8
2025-07-01 10:45:00,3.3502,31.0
2025-07-01 10:50:00,2.8332,30.8
2025-07-01 10:55:00,1.2784,30.8
2025-07-01 11:00:00,1.3416000000000001,31.3
2025-07-01 11:05:00,2.7796,32.3
2025-07-01 11:10:00,3.6567999999999996,33.9
2025-07-01 11:15:00,3.1328000000000005,31.9
2025-07-01 11:20:00,3.2008,31.6
2025-07-01 11:25:00,3.125,31.8
2025-07-01 11:30:00,3.0585999999999998,31.5
2025-07-01 11:35:00,2.4616,31.5
2025-07-01 11:40:00,2.8834,32.3
2025-07-01 11:45:00,3.1858,32.3
2025-07-01 11:50:00,2.6124,32.0
2025-07-01 11:55:00,2.7008,31.3
2025-07-01 12:00:00,3.5192,31.2
2025-07-01 12:05:00,3.5854,32.7
2025-07-01 12:10:00,2.6759999999999997,32.7
2025-07-01 12:15:00,2.9793999999999996,33.2
2025-07-01 12:20:00,3.3638,32.3
2025-07-01 12:25:00,3.6082,32.8
2025-07-01 12:30:00,2.5968,32.7
2025-07-01 12:35:00,3.5195999999999996,32.8
2025-07-01 12:40:00,4.9677999999999995,33.2
2025-07-01 12:45:00,4.432,33.2
2025-07-01 12:50:00,3.8526000000000002,32.3
2025-07-01 12:55:00,4.8549999999999995,34.0
2025-07-01 13:00:00,3.5766,33.1
2025-07-01 13:05:00,4.0834,33.3
2025-07-01 13:10:00,4.307799999999999,33.1
2025-07-01 13:15:00,4.881600000000001,33.9
2025-07-01 13:20:00,4.3696,32.3
2025-07-01 13:25:00,3.7537999999999996,32.3
2025-07-01 13:30:00,4.611,33.1
2025-07-01 13:35:00,3.9094,32.3
2025-07-01 13:40:00,3.9226,32.3
2025-07-01 13:45:00,3.0744,31.5
2025-07-01 13:50:00,3.6296,32.3
2025-07-01 13:55:00,5.482,32.3
2025-07-01 14:00:00,3.5294,31.4
2025-07-01 14:05:00,3.55,32.0
2025-07-01 14:10:00,3.8655999999999997,32.3
2025-07-01 14:15:00,3.7543999999999995,32.3
2025-07-01 14:20:00,2.5754,31.8
2025-07-01 14:25:00,4.2262,33.5
2025-07-01 14:30:00,3.0637999999999996,32.3
2025-07-01 14:35:00,3.6328000000000005,31.5
2025-07-01 14:40:00,3.9995999999999996,32.3
2025-07-01 14:45:00,4.6536,33.4
2025-07-01 14:50:00,2.9604,32.3
2025-07-01 14:55:00,3.5665999999999998,32.3
2025-07-01 15:00:00,2.5309999999999997,32.3
2025-07-01 15:05:00,3.7496,34.4
2025-07-01 15:10:00,2.7992,34.1
2025-07-01 15:15:00,3.6263999999999994,33.5
2025-07-01 15:20:00,2.8474,32.3
2025-07-01 15:25:00,3.2714,32.3
2025-07-01 15:30:00,3.4182,32.3
2025-07-01 15:35:00,3.3427999999999995,32.0
2025-07-01 15:40:00,4.9408,32.5
2025-07-01 15:45:00,5.1491999999999996,32.7
2025-07-01 15:50:00,4.899,32.9
2025-07-01 15:55:00,5.4612,35.9
2025-07-01 16:00:00,4.3852,33.7
2025-07-01 16:05:00,4.6444,32.3
2025-07-01 16:10:00,3.5141999999999998,32.3
2025-07-01 16:15:00,5.0084,34.7
2025-07-01 16:20:00,4.3298000000000005,32.6
2025-07-01 16:25:00,3.4473999999999996,32.7
2025-07-01 16:30:00,3.9497999999999998,32.7
2025-07-01 16:35:00,4.4158,33.3
2025-07-01 16:40:00,3.1984000000000004,32.3
2025-07-01 16:45:00,4.4092,32.3
2025-07-01 16:50:00,3.5962000000000005,32.3
2025-07-01 16:55:00,3.7428,33.6
2025-07-01 17:00:00,3.3608000000000002,31.6
2025-07-01 17:05:00,3.8147999999999995,31.7
2025-07-01 17:10:00,4.4146,32.3
2025-07-01 17:15:00,4.9174,32.3
2025-07-01 17:20:00,4.1704,31.1
2025-07-01 17:25:00,3.0786000000000002,30.9
2025-07-01 17:30:00,4.025,32.3
2025-07-01 17:35:00,3.2024,32.3
2025-07-01 17:40:00,3.4242000000000004,32.3
2025-07-01 17:45:00,4.066,33.0
2025-07-01 17:50:00,3.0466,31.7
2025-07-01 17:55:00,4.1348,33.5
2025-07-01 18:00:00,2.613,33.7
2025-07-01 18:05:00,2.5116,34.1
2025-07-01 18:10:00,2.6422,32.6
2025-07-01 18:15:00,2.7494,33.6
2025-07-01 18:20:00,2.5684,32.3
2025-07-01 18:25:00,2.5667999999999997,31.7
2025-07-01 18:30:00,2.5162,31.4
2025-07-01 18:35:00,3.0122,31.6
2025-07-01 18:40:00,3.8009999999999997,32.3
2025-07-01 18:45:00,2.8456,30.8
2025-07-01 18:50:00,2.3796,31.2
2025-07-01 18:55:00,2.6016,32.3
2025-07-01 19:00:00,2.427,30.8
2025-07-01 19:05:00,2.3658,31.5
2025-07-01 19:10:00,2.3678,31.5
2025-07-01 19:15:00,3.3024,31.7
2025-07-01 19:20:00,3.9212000000000002,31.0
2025-07-01 19:25:00,3.309,31.6
2025-07-01 19:30:00,2.2808,30.8
2025-07-01 19:35:00,2.4229999999999996,29.9
2025-07-01 19:40:00,2.2626,30.8
2025-07-01 19:45:00,2.3394,30.2
2025-07-01 19:50:00,2.3739999999999997,30.8
2025-07-01 19:55:00,2.4672,30.8
2025-07-01 20:00:00,3.65,30.8
2025-07-01 20:05:00,4.1618,30.8
